subset_date~date;geo_1~localite;geo_2~filet;pie_1~statut_migrateur;subset_1~statut_agronomique;quantity~quantite;IUCN_id;subset_3_x~espece;link~URL;subset_2~iucn_cat
1888-07-20;Gardouch;f_003;inconnu;susceptible de provoquer des dégats;3;103888106;Turdus merula;https://www.iucnredlist.org/species/103888106/87871094;LC
1870-03-19;Peyrissas;f_002;inconnu;susceptible de provoquer des dégats;1;NA;Ichthyaetus audouinii;NA;NA
1894-09-26;Peyrissas;f_001;reproducteur;susceptible de provoquer des dégats;4;22718644;Prunella atrogularis;https://www.iucnredlist.org/species/22718644/88042898;LC
1890-06-18;Lavelanet;f_008;migrateur;susceptible de provoquer des dégats;3;22714657;Locustella naevia;https://www.iucnredlist.org/species/22714657/118740792;LC
1905-07-22;Lavelanet;f_008;migrateur;susceptible de provoquer des dégats;3;NA;Chroicocephalus philadelphia;NA;NA
1899-10-01;Lavelanet;f_007;migrateur;auxiliaire;2;NA;Chroicocephalus philadelphia;NA;NA
1892-03-06;Lavelanet;f_002;inconnu;auxiliaire;3;22717285;Melanocorypha calandra;https://www.iucnredlist.org/species/22717285/87485192;LC
1901-07-19;Lavelanet;f_011;migrateur;non concerné;4;22680405;Somateria mollissima;https://www.iucnredlist.org/species/22680405/132525971;NT
1883-07-21;Gardouch;f_002;reproducteur;susceptible de provoquer des dégats;5;22683740;Merops persicus;https://www.iucnredlist.org/species/22683740/155514718;LC
1909-11-29;Lavelanet;f_002;inconnu;non concerné;3;22686709;Chaetura pelagica;https://www.iucnredlist.org/species/22686709/131792415;VU
1872-01-02;Peyrissas;f_001;inconnu;susceptible de provoquer des dégats;3;22692816;Porphyrio alleni;https://www.iucnredlist.org/species/22692816/93370659;LC
1889-08-07;Lavelanet;f_009;migrateur;non concerné;2;22710051;Phoenicurus ochruros;https://www.iucnredlist.org/species/22710051/155610899;LC
1905-06-28;Lavelanet;f_004;inconnu;susceptible de provoquer des dégats;3;NA;Acanthis hornemanni;NA;NA
1884-06-30;Lavelanet;f_006;reproducteur;auxiliaire;3;22718505;Anthus godlewskii;https://www.iucnredlist.org/species/22718505/94584095;LC
1909-06-06;Lavelanet;f_002;inconnu;susceptible de provoquer des dégats;4;22695174;Gypaetus barbatus;https://www.iucnredlist.org/species/22695174/118590506;NT
1884-10-24;Lavelanet;f_007;reproducteur;auxiliaire;4;22720969;Emberiza rutila;https://www.iucnredlist.org/species/22720969/94692628;LC
1873-07-27;Lavelanet;f_007;inconnu;non concerné;3;22680455;Bucephala clangula;https://www.iucnredlist.org/species/22680455/132529366;LC
1890-12-01;Peyrissas;f_004;migrateur;auxiliaire;4;22693740;Pluvialis dominica;https://www.iucnredlist.org/species/22693740/93420396;LC
1893-09-23;Peyrissas;f_003;reproducteur;susceptible de provoquer des dégats;4;22709696;Luscinia megarhynchos;https://www.iucnredlist.org/species/22709696/111760622;LC
1896-01-03;Gardouch;f_005;reproducteur;susceptible de provoquer des dégats;2;22714696;Acrocephalus paludicola;https://www.iucnredlist.org/species/22714696/110042215;VU
1908-06-04;Peyrissas;f_001;inconnu;non concerné;3;22693464;Calidris falcinellus;https://www.iucnredlist.org/species/22693464/155481741;LC
1879-05-07;Peyrissas;f_003;reproducteur;susceptible de provoquer des dégats;2;22695231;Aegypius monachus;https://www.iucnredlist.org/species/22695231/131935194;NT
1888-10-03;Lavelanet;f_006;migrateur;non concerné;4;22689714;Chordeiles minor;https://www.iucnredlist.org/species/22689714/93244252;LC
1888-10-07;Gardouch;f_001;inconnu;susceptible de provoquer des dégats;3;62120190;Gallinula chloropus;https://www.iucnredlist.org/species/62120190/155506651;LC
1887-07-01;Gardouch;f_005;inconnu;susceptible de provoquer des dégats;4;22714445;Cettia cetti;https://www.iucnredlist.org/species/22714445/111073290;LC
1893-04-30;Gardouch;f_001;migrateur;auxiliaire;4;22721737;Setophaga striata;https://www.iucnredlist.org/species/22721737/131459482;NT
1872-02-15;Lavelanet;f_010;inconnu;non concerné;3;22683873;Cuculus canorus;https://www.iucnredlist.org/species/22683873/155496731;LC
1892-11-22;Peyrissas;f_003;inconnu;auxiliaire;3;22697211;Nycticorax nycticorax;https://www.iucnredlist.org/species/22697211/155515762;LC
1896-01-23;Gardouch;f_004;migrateur;susceptible de provoquer des dégats;3;22695028;Elanus caeruleus;https://www.iucnredlist.org/species/22695028/152521997;LC
1904-05-10;Lavelanet;f_001;reproducteur;auxiliaire;3;22732425;Melanitta americana;https://www.iucnredlist.org/species/22732425/132662655;NT
1883-06-09;Lavelanet;f_011;migrateur;auxiliaire;3;22683740;Merops persicus;https://www.iucnredlist.org/species/22683740/155514718;LC
1869-04-30;Gardouch;f_005;migrateur;auxiliaire;4;22698132;Bulweria bulwerii;https://www.iucnredlist.org/species/22698132/132627626;LC
1895-02-11;Lavelanet;f_011;migrateur;non concerné;2;62120190;Gallinula chloropus;https://www.iucnredlist.org/species/62120190/155506651;LC
1897-11-26;Lavelanet;f_005;migrateur;non concerné;2;22736108;Turdus atrogularis;https://www.iucnredlist.org/species/22736108/119726457;LC
1902-01-11;Gardouch;f_003;inconnu;non concerné;3;22720041;Fringilla montifringilla;https://www.iucnredlist.org/species/22720041/88203665;LC
1869-04-17;Lavelanet;f_005;inconnu;susceptible de provoquer des dégats;3;NA;Acanthis hornemanni;NA;NA
1901-02-14;Lavelanet;f_011;inconnu;susceptible de provoquer des dégats;2;NA;Chroicocephalus ridibundus;NA;NA
1870-08-18;Gardouch;f_002;inconnu;susceptible de provoquer des dégats;2;22714891;Iduna caligata;https://www.iucnredlist.org/species/22714891/111100210;LC
1880-07-11;Lavelanet;f_008;reproducteur;susceptible de provoquer des dégats;3;22735929;Larus cachinnans;https://www.iucnredlist.org/species/22735929/132665415;LC
1877-04-24;Gardouch;f_006;reproducteur;susceptible de provoquer des dégats;4;22718575;Anthus rubescens;https://www.iucnredlist.org/species/22718575/155437845;LC
1890-12-22;Peyrissas;f_001;reproducteur;non concerné;3;22734972;Milvus migrans;https://www.iucnredlist.org/species/22734972/155599376;LC
1873-04-16;Lavelanet;f_007;reproducteur;susceptible de provoquer des dégats;3;NA;Acanthis hornemanni;NA;NA
1878-11-18;Gardouch;f_004;inconnu;susceptible de provoquer des dégats;1;22679480;Lyrurus tetrix;https://www.iucnredlist.org/species/22679480/85944601;LC
1869-04-02;Lavelanet;f_001;inconnu;auxiliaire;2;45100023;Phasianus colchicus;https://www.iucnredlist.org/species/45100023/85926819;LC
1890-01-08;Lavelanet;f_002;inconnu;susceptible de provoquer des dégats;3;22718617;Prunella collaris;https://www.iucnredlist.org/species/22718617/88039291;LC
1868-09-03;Gardouch;f_003;migrateur;non concerné;4;22693740;Pluvialis dominica;https://www.iucnredlist.org/species/22693740/93420396;LC
1884-10-09;Gardouch;f_003;migrateur;non concerné;3;22710055;Phoenicurus phoenicurus;https://www.iucnredlist.org/species/22710055/155611852;LC
1901-07-13;Gardouch;f_003;reproducteur;susceptible de provoquer des dégats;3;22683740;Merops persicus;https://www.iucnredlist.org/species/22683740/155514718;LC
1880-08-03;Lavelanet;f_001;inconnu;non concerné;3;22698375;Thalassarche melanophris;https://www.iucnredlist.org/species/22698375/132643647;LC
1905-01-06;Gardouch;f_004;reproducteur;auxiliaire;3;22698132;Bulweria bulwerii;https://www.iucnredlist.org/species/22698132/132627626;LC
1892-05-05;Peyrissas;f_004;inconnu;susceptible de provoquer des dégats;2;22680358;Aythya ferina;https://www.iucnredlist.org/species/22680358/155473754;VU
1876-10-30;Lavelanet;f_011;migrateur;non concerné;3;22680317;Sibirionetta formosa;https://www.iucnredlist.org/species/22680317/92855272;LC
1902-12-04;Lavelanet;f_006;reproducteur;susceptible de provoquer des dégats;3;22708286;Monticola solitarius;https://www.iucnredlist.org/species/22708286/87933903;LC
1907-04-26;Peyrissas;f_001;migrateur;non concerné;2;22679480;Lyrurus tetrix;https://www.iucnredlist.org/species/22679480/85944601;LC
1895-02-04;Lavelanet;f_006;inconnu;auxiliaire;3;22720030;Fringilla coelebs;https://www.iucnredlist.org/species/22720030/155432370;LC
1887-02-04;Gardouch;f_006;migrateur;susceptible de provoquer des dégats;4;22697834;Gavia arctica;https://www.iucnredlist.org/species/22697834/132606505;LC
1877-12-27;Gardouch;f_003;migrateur;susceptible de provoquer des dégats;4;NA;Puffinus baroli;NA;NA
1872-07-30;Peyrissas;f_004;inconnu;auxiliaire;2;22694127;Glareola pratincola;https://www.iucnredlist.org/species/22694127/120026910;LC
1892-03-06;Lavelanet;f_008;reproducteur;susceptible de provoquer des dégats;2;22694787;Chlidonias niger;https://www.iucnredlist.org/species/22694787/155491450;LC
1877-03-20;Gardouch;f_002;inconnu;auxiliaire;3;45100023;Phasianus colchicus;https://www.iucnredlist.org/species/45100023/85926819;LC
1887-02-10;Gardouch;f_006;reproducteur;non concerné;1;22724354;Molothrus ater;https://www.iucnredlist.org/species/22724354/132175819;LC
1894-12-20;Gardouch;f_002;migrateur;auxiliaire;3;22720030;Fringilla coelebs;https://www.iucnredlist.org/species/22720030/155432370;LC
1903-09-13;Gardouch;f_005;migrateur;non concerné;3;22736108;Turdus atrogularis;https://www.iucnredlist.org/species/22736108/119726457;LC
1898-03-04;Gardouch;f_005;migrateur;auxiliaire;2;22678944;Coturnix coturnix;https://www.iucnredlist.org/species/22678944/131904485;LC
1904-03-02;Lavelanet;f_005;reproducteur;auxiliaire;3;22710051;Phoenicurus ochruros;https://www.iucnredlist.org/species/22710051/155610899;LC
1878-09-26;Lavelanet;f_006;inconnu;non concerné;4;22724354;Molothrus ater;https://www.iucnredlist.org/species/22724354/132175819;LC
1877-02-06;Lavelanet;f_009;reproducteur;non concerné;2;22694730;Onychoprion anaethetus;https://www.iucnredlist.org/species/22694730/154676367;LC
1883-12-05;Peyrissas;f_004;migrateur;susceptible de provoquer des dégats;3;22708146;Bombycilla garrulus;https://www.iucnredlist.org/species/22708146/87399543;LC
1886-02-06;Lavelanet;f_010;inconnu;non concerné;2;22718644;Prunella atrogularis;https://www.iucnredlist.org/species/22718644/88042898;LC
1868-11-15;Peyrissas;f_003;inconnu;susceptible de provoquer des dégats;4;22683027;Alcedo atthis;https://www.iucnredlist.org/species/22683027/89575948;LC
1885-03-13;Peyrissas;f_003;reproducteur;non concerné;3;22712427;Petrochelidon pyrrhonota;https://www.iucnredlist.org/species/22712427/94333165;LC
1870-06-19;Peyrissas;f_002;inconnu;non concerné;5;22679480;Lyrurus tetrix;https://www.iucnredlist.org/species/22679480/85944601;LC
1906-07-14;Lavelanet;f_003;inconnu;susceptible de provoquer des dégats;2;22696092;Hieraaetus pennatus;https://www.iucnredlist.org/species/22696092/93543946;LC
1905-01-02;Gardouch;f_003;migrateur;non concerné;5;22679943;Branta leucopsis;https://www.iucnredlist.org/species/22679943/131909954;LC
1898-07-07;Lavelanet;f_006;inconnu;auxiliaire;2;22693150;Limosa limosa;https://www.iucnredlist.org/species/22693150/111611637;NT
1906-05-10;Lavelanet;f_005;inconnu;non concerné;3;22694730;Onychoprion anaethetus;https://www.iucnredlist.org/species/22694730/154676367;LC
1891-08-27;Gardouch;f_006;migrateur;susceptible de provoquer des dégats;1;22679946;Branta bernicla;https://www.iucnredlist.org/species/22679946/85966135;LC
1875-05-20;Lavelanet;f_003;migrateur;susceptible de provoquer des dégats;3;22710051;Phoenicurus ochruros;https://www.iucnredlist.org/species/22710051/155610899;LC
1905-05-01;Lavelanet;f_007;reproducteur;susceptible de provoquer des dégats;3;22725044;Acanthis flammea;https://www.iucnredlist.org/species/22725044/155292529;LC
1901-04-29;Lavelanet;f_008;reproducteur;non concerné;0;22736108;Turdus atrogularis;https://www.iucnredlist.org/species/22736108/119726457;LC
1907-10-21;Lavelanet;f_007;reproducteur;susceptible de provoquer des dégats;2;22679946;Branta bernicla;https://www.iucnredlist.org/species/22679946/85966135;LC
1873-11-26;Lavelanet;f_006;inconnu;non concerné;3;NA;Chroicocephalus philadelphia;NA;NA
1900-07-11;Lavelanet;f_004;reproducteur;susceptible de provoquer des dégats;3;22683027;Alcedo atthis;https://www.iucnredlist.org/species/22683027/89575948;LC
1881-04-16;Lavelanet;f_011;reproducteur;susceptible de provoquer des dégats;2;22680455;Bucephala clangula;https://www.iucnredlist.org/species/22680455/132529366;LC
1872-02-03;Peyrissas;f_004;migrateur;auxiliaire;3;22694497;Rissa tridactyla;https://www.iucnredlist.org/species/22694497/155617539;VU
1893-03-23;Lavelanet;f_001;reproducteur;non concerné;5;22686774;Tachymarptis melba;https://www.iucnredlist.org/species/22686774/86109107;LC
1875-11-29;Lavelanet;f_003;migrateur;susceptible de provoquer des dégats;3;22695174;Gypaetus barbatus;https://www.iucnredlist.org/species/22695174/118590506;NT
1876-01-24;Lavelanet;f_004;inconnu;auxiliaire;4;22718575;Anthus rubescens;https://www.iucnredlist.org/species/22718575/155437845;LC
1894-12-23;Gardouch;f_005;reproducteur;auxiliaire;4;22724354;Molothrus ater;https://www.iucnredlist.org/species/22724354/132175819;LC
1875-10-22;Peyrissas;f_004;inconnu;non concerné;3;22693072;Scolopax minor;https://www.iucnredlist.org/species/22693072/93382120;LC
1892-11-11;Gardouch;f_003;reproducteur;auxiliaire;3;NA;Oceanodroma castro;NA;NA
1869-01-01;Lavelanet;f_006;inconnu;non concerné;3;22692816;Porphyrio alleni;https://www.iucnredlist.org/species/22692816/93370659;LC
1894-09-18;Lavelanet;f_005;inconnu;auxiliaire;4;NA;Ichthyaetus audouinii;NA;NA
1884-10-23;Gardouch;f_006;inconnu;non concerné;4;22695174;Gypaetus barbatus;https://www.iucnredlist.org/species/22695174/118590506;NT
1883-09-05;Lavelanet;f_001;inconnu;susceptible de provoquer des dégats;4;22735929;Larus cachinnans;https://www.iucnredlist.org/species/22735929/132665415;LC
1901-03-01;Lavelanet;f_010;reproducteur;susceptible de provoquer des dégats;3;22698375;Thalassarche melanophris;https://www.iucnredlist.org/species/22698375/132643647;LC
1878-03-11;Gardouch;f_001;reproducteur;non concerné;1;22735929;Larus cachinnans;https://www.iucnredlist.org/species/22735929/132665415;LC
1908-01-20;Lavelanet;f_002;migrateur;susceptible de provoquer des dégats;3;45100023;Phasianus colchicus;https://www.iucnredlist.org/species/45100023/85926819;LC
1894-10-27;Lavelanet;f_001;reproducteur;non concerné;2;NA;Porzana pusilla;NA;NA
1875-06-10;Peyrissas;f_003;reproducteur;auxiliaire;0;22693211;Tringa totanus;https://www.iucnredlist.org/species/22693211/86687799;LC
1888-10-28;Lavelanet;f_010;inconnu;auxiliaire;3;61695117;Buteo buteo;https://www.iucnredlist.org/species/61695117/119279994;LC
1899-02-25;Lavelanet;f_008;reproducteur;susceptible de provoquer des dégats;4;22718379;Motacilla citreola;https://www.iucnredlist.org/species/22718379/154492004;LC
1890-10-21;Lavelanet;f_011;migrateur;non concerné;2;22735985;Cyanistes cyanus;https://www.iucnredlist.org/species/22735985/87434883;LC
1895-05-14;Lavelanet;f_002;migrateur;susceptible de provoquer des dégats;3;22680174;Anas rubripes;https://www.iucnredlist.org/species/22680174/92848173;LC
1890-09-02;Peyrissas;f_002;inconnu;non concerné;4;62120190;Gallinula chloropus;https://www.iucnredlist.org/species/62120190/155506651;LC
1901-02-21;Lavelanet;f_001;inconnu;auxiliaire;4;103845882;Phylloscopus borealis;https://www.iucnredlist.org/species/103845882/87673832;LC
1872-09-17;Lavelanet;f_003;reproducteur;auxiliaire;4;22683873;Cuculus canorus;https://www.iucnredlist.org/species/22683873/155496731;LC
1895-10-26;Lavelanet;f_007;reproducteur;auxiliaire;2;22705921;Pyrrhocorax graculus;https://www.iucnredlist.org/species/22705921/87386602;LC
1898-07-24;Lavelanet;f_011;inconnu;auxiliaire;3;22680358;Aythya ferina;https://www.iucnredlist.org/species/22680358/155473754;VU
1879-02-23;Lavelanet;f_007;inconnu;non concerné;4;22693220;Tringa nebularia;https://www.iucnredlist.org/species/22693220/86684205;LC
1879-01-18;Gardouch;f_005;migrateur;auxiliaire;4;22721737;Setophaga striata;https://www.iucnredlist.org/species/22721737/131459482;NT
1881-01-02;Peyrissas;f_002;reproducteur;susceptible de provoquer des dégats;1;103811886;Delichon urbicum;https://www.iucnredlist.org/species/103811886/118748864;LC
1897-03-07;Lavelanet;f_011;migrateur;non concerné;4;22698375;Thalassarche melanophris;https://www.iucnredlist.org/species/22698375/132643647;LC
1908-03-02;Gardouch;f_001;reproducteur;auxiliaire;2;22683873;Cuculus canorus;https://www.iucnredlist.org/species/22683873/155496731;LC
1891-02-26;Peyrissas;f_004;inconnu;auxiliaire;4;22680317;Sibirionetta formosa;https://www.iucnredlist.org/species/22680317/92855272;LC
1880-05-07;Peyrissas;f_002;inconnu;non concerné;5;22679946;Branta bernicla;https://www.iucnredlist.org/species/22679946/85966135;LC
1899-08-21;Lavelanet;f_004;migrateur;auxiliaire;2;62120190;Gallinula chloropus;https://www.iucnredlist.org/species/62120190/155506651;LC
1903-11-09;Peyrissas;f_001;reproducteur;non concerné;3;22693150;Limosa limosa;https://www.iucnredlist.org/species/22693150/111611637;NT
1897-12-31;Gardouch;f_006;migrateur;susceptible de provoquer des dégats;2;103768039;Emberiza spodocephala;https://www.iucnredlist.org/species/103768039/94694421;LC
1886-03-22;Lavelanet;f_008;migrateur;non concerné;4;22720062;Carduelis citrinella;https://www.iucnredlist.org/species/22720062/111124877;LC
1893-06-01;Peyrissas;f_002;migrateur;non concerné;3;61695117;Buteo buteo;https://www.iucnredlist.org/species/61695117/119279994;LC
1876-07-30;Gardouch;f_001;migrateur;susceptible de provoquer des dégats;2;22718379;Motacilla citreola;https://www.iucnredlist.org/species/22718379/154492004;LC
1888-01-17;Lavelanet;f_011;inconnu;non concerné;3;22693150;Limosa limosa;https://www.iucnredlist.org/species/22693150/111611637;NT
1880-04-01;Peyrissas;f_001;migrateur;susceptible de provoquer des dégats;4;22695174;Gypaetus barbatus;https://www.iucnredlist.org/species/22695174/118590506;NT
1885-07-09;Lavelanet;f_002;migrateur;non concerné;3;22680459;Bucephala islandica;https://www.iucnredlist.org/species/22680459/132530132;LC
